data,q_m3s,q95,di,q50
1975-04-25,203.212,87.93,-115.28199999999998,237.14
1975-04-26,203.212,87.93,-115.28199999999998,237.14
1975-04-27,198.406,87.77,-110.63600000000001,237.14
1975-04-28,188.894,87.13,-101.76400000000001,237.14
1975-04-29,184.189,85.04,-99.14899999999999,237.14
1975-04-30,174.88099999999997,83.82,-91.06099999999998,237.14
1975-05-01,170.27900000000002,82.54,-87.73900000000002,237.14
1975-05-02,212.921,82.54,-130.38099999999997,237.14
1975-05-03,227.723,82.54,-145.183,237.14
1975-05-04,253.014,82.54,-170.474,237.14
1975-05-05,247.895,82.54,-165.35500000000002,237.14
1975-05-06,237.748,82.54,-155.20799999999997,237.14
1975-05-07,212.921,82.54,-130.38099999999997,237.14
1975-05-08,198.406,82.54,-115.866,237.14
1975-05-09,184.189,82.54,-101.64899999999999,237.14
1975-05-10,170.27900000000002,82.54,-87.73900000000002,237.14
1975-05-11,161.181,82.54,-78.641,237.14
1975-05-12,161.181,82.54,-78.641,237.14
1975-05-13,156.686,83.82,-72.86600000000001,237.75
1975-05-14,152.22799999999995,84.88,-67.34799999999996,239.51
1975-05-15,147.806,86.29,-61.516000000000005,240.2
1975-05-16,143.422,87.93,-55.49199999999999,246.96
1975-05-17,143.422,87.93,-55.49199999999999,248.14
1975-05-18,143.422,87.93,-55.49199999999999,248.14
1975-05-19,174.88099999999997,87.93,-86.95099999999996,253.5
1975-05-20,222.758,89.66,-133.098,253.69
1975-05-21,208.05,87.93,-120.12,253.69
1975-05-22,208.05,87.93,-120.12,259.27
1975-05-23,208.05,87.93,-120.12,261.75
1975-05-24,198.406,87.93,-110.476,268.55
1975-05-25,198.406,87.93,-110.476,270.53
1975-05-26,184.189,87.93,-96.25899999999999,270.53
1975-05-27,161.181,87.93,-73.251,275.5
1975-05-28,134.769,87.93,-46.839,281.4
1975-05-29,126.271,87.93,-38.340999999999994,281.91
1975-05-30,126.271,89.66,-36.611000000000004,293.42
1975-05-31,126.271,90.09,-36.181,293.42
1975-06-01,126.271,90.7,-35.571,299.21
1975-06-02,122.082,91.12,-30.96199999999999,299.21
1975-06-03,143.422,91.21,-52.212,300.25
1975-06-04,300.392,91.21,-209.18200000000002,301.99
1975-06-05,431.326,91.21,-340.11600000000004,305.04
1975-06-06,461.513,94.44,-367.073,305.04
1975-06-07,486.078,94.54,-391.53799999999995,305.8
1975-06-08,437.317,94.54,-342.777,310.9
1975-06-09,355.657,94.54,-261.11699999999996,310.9
1975-06-10,311.23,94.54,-216.69,310.9
1975-06-11,289.664,94.54,-195.12399999999997,310.9
1975-06-12,237.748,94.54,-143.20799999999997,315.5
1975-06-13,208.05,94.54,-113.51,316.79
1975-06-14,208.05,94.02,-114.03000000000002,316.79
1975-06-15,188.894,91.21,-97.68400000000001,322.7
1975-06-16,170.27900000000002,91.21,-79.06900000000003,328.65
1975-06-17,161.181,91.21,-69.97100000000002,328.65
1975-06-18,161.181,91.21,-69.97100000000002,328.65
1975-06-19,156.686,94.44,-62.24600000000001,328.65
1975-06-20,152.22799999999995,94.54,-57.687999999999946,328.65
1975-06-21,143.422,100.46,-42.962,328.65
1975-06-22,139.076,101.32,-37.756,328.65
1975-06-23,134.769,104.77,-29.99900000000001,328.65
1975-06-24,139.076,108.28,-30.795999999999992,328.65
1975-06-25,139.076,108.28,-30.795999999999992,327.69
1975-06-26,139.076,108.36,-30.715999999999994,322.7
1975-06-27,134.769,108.36,-26.409000000000006,322.7
1975-06-28,134.769,108.36,-26.409000000000006,322.7
1975-06-29,130.5,108.36,-22.14,318.27
1975-06-30,126.271,108.36,-17.911,316.79
1975-07-01,122.082,109.76,-12.321999999999989,316.79
